unidade;mes;ano;grau;escore;predicao_obito;saidas;obitos_ocorridos;obitos_esperados
HRAD;Agosto;2024;IV;15 a 19;25;13;1;3,25
HRAD;Agosto;2024;V;20 a 24;40;8;0;3,2
HRAD;Agosto;2024;VI;25 a 29;55;10;3;5,5
HRAD;Agosto;2024;VII;30 a 34;75;4;0;3,0
HRAD;Agosto;2024;VIII;> 34;85;19;8;16,15
HRAD;Setembro;2024;I;0 a 4;4;0;0;0,0
HRAD;Setembro;2024;II;5 a 9;8;1;0;0,08
HRAD;Setembro;2024;III;10 a 14;15;4;0;0,6
HRAD;Setembro;2024;IV;15 a 19;25;9;0;2,25
HRAD;Setembro;2024;V;20 a 24;40;8;0;3,2
HRAD;Setembro;2024;VI;25 a 29;55;10;2;5,5
HRAD;Setembro;2024;VII;30 a 34;75;10;3;7,5
HRAD;Setembro;2024;VIII;> 34;85;5;2;4,25
HRAD;Outubro;2024;I;0 a 4;4;0;0;0,0
HRAD;Outubro;2024;II;5 a 9;8;5;0;0,4
HRAD;Outubro;2024;III;10 a 14;15;2;0;0,3
HRAD;Outubro;2024;IV;15 a 19;25;10;0;2,5
HRAD;Outubro;2024;V;20 a 24;40;12;1;4,8
HRAD;Outubro;2024;VI;25 a 29;55;12;2;6,6
HRAD;Outubro;2024;VII;30 a 34;75;7;2;5,25
HRAD;Outubro;2024;VIII;> 34;85;10;7;8,5
HRAD;Novembro;2024;I;0 a 4;4;0;0;0,0
HRAD;Novembro;2024;II;5 a 9;8;1;0;0,08
HRAD;Novembro;2024;III;10 a 14;15;4;0;0,6
HRAD;Novembro;2024;IV;15 a 19;25;9;0;2,25
HRAD;Novembro;2024;V;20 a 24;40;8;0;3,2
HRAD;Novembro;2024;VI;25 a 29;55;10;2;5,5
HRAD;Novembro;2024;VII;30 a 34;75;10;3;7,5
HRAD;Novembro;2024;VIII;> 34;85;5;2;4,25
HRAD;Dezembro;2024;I;0 a 4;4;0;0;0,0
HRAD;Dezembro;2024;II;5 a 9;8;0;0;0,0
HRAD;Dezembro;2024;III;10 a 14;15;3;0;0,45
HRAD;Dezembro;2024;IV;15 a 19;25;7;0;1,75
HRAD;Dezembro;2024;V;20 a 24;40;4;1;1,6
HRAD;Dezembro;2024;VI;25 a 29;55;6;1;3,3
HRAD;Dezembro;2024;VII;30 a 34;75;12;2;9,0
HRAD;Dezembro;2024;VIII;> 34;85;7;5;5,95
HRBJA;Janeiro;2024;I;0 a 4;4;0;0;0,0
HRBJA;Janeiro;2024;II;5 a 9;8;1;1;0,08
HRBJA;Janeiro;2024;III;10 a 14;15;4;0;0,6
HRBJA;Janeiro;2024;IV;15 a 19;25;8;2;2,0
HRBJA;Janeiro;2024;V;20 a 24;40;5;5;2,0
HRBJA;Janeiro;2024;VI;25 a 29;55;3;2;1,65
HRBJA;Janeiro;2024;VII;30 a 34;75;1;1;0,75
HRBJA;Janeiro;2024;VIII;> 34;85;1;0;0,85
HRBJA;Fevereiro;2024;I;0 a 4;4;0;0;0,0
HRBJA;Fevereiro;2024;II;5 a 9;8;2;0;0,16
HRBJA;Fevereiro;2024;III;10 a 14;15;2;0;0,3
HRBJA;Fevereiro;2024;IV;15 a 19;25;9;2;2,25
HRBJA;Fevereiro;2024;V;20 a 24;40;3;1;1,2
HRBJA;Fevereiro;2024;VI;25 a 29;55;4;3;2,2
HRBJA;Fevereiro;2024;VII;30 a 34;75;1;0;0,75
HRBJA;Fevereiro;2024;VIII;> 34;85;0;0;0,0
HRBJA;Mar̤o;2024;I;0 a 4;4;0;0;0,0
HRBJA;Mar̤o;2024;II;5 a 9;8;3;0;0,24
HRBJA;Mar̤o;2024;III;10 a 14;15;1;0;0,15
HRBJA;Mar̤o;2024;IV;15 a 19;25;3;1;0,75
HRBJA;Mar̤o;2024;V;20 a 24;40;4;2;1,6
HRBJA;Mar̤o;2024;VI;25 a 29;55;2;2;1,1
HRBJA;Mar̤o;2024;VII;30 a 34;75;1;1;0,75
HRBJA;Mar̤o;2024;VIII;> 34;85;0;0;0,0
HRBJA;Abril;2024;I;0 a 4;4;0;0;0,0
HRBJA;Abril;2024;II;5 a 9;8;1;0;0,08
HRBJA;Abril;2024;III;10 a 14;15;2;1;0,3
HRBJA;Abril;2024;IV;15 a 19;25;6;3;1,5
HRBJA;Abril;2024;V;20 a 24;40;3;2;1,2
HRBJA;Abril;2024;VI;25 a 29;55;1;1;0,55
HRBJA;Abril;2024;VII;30 a 34;75;2;2;1,5
HRBJA;Abril;2024;VIII;> 34;85;0;0;0,0
HRBJA;Maio;2024;I;0 a 4;4;1;1;0,04
HRBJA;Maio;2024;II;5 a 9;8;0;0;0,0
HRBJA;Maio;2024;III;10 a 14;15;4;0;0,6
HRBJA;Maio;2024;IV;15 a 19;25;5;0;1,25
HRBJA;Maio;2024;V;20 a 24;40;5;1;2,0
HRBJA;Maio;2024;VI;25 a 29;55;4;0;2,2
HRBJA;Maio;2024;VII;30 a 34;75;2;2;1,5
HRBJA;Maio;2024;VIII;> 34;85;1;1;0,85
HRBJA;Junho;2024;I;0 a 4;4;0;0;0,0
HRBJA;Junho;2024;II;5 a 9;8;0;0;0,0
HRBJA;Junho;2024;III;10 a 14;15;6;1;0,9
HRBJA;Junho;2024;IV;15 a 19;25;8;1;2,0
HRBJA;Junho;2024;V;20 a 24;40;4;2;1,6
HRBJA;Junho;2024;VI;25 a 29;55;4;2;2,2
HRBJA;Junho;2024;VII;30 a 34;75;1;1;0,75
HRBJA;Junho;2024;VIII;> 34;85;1;1;0,85
HRBJA;Julho;2024;I;0 a 4;4;1;0;0,04
HRBJA;Julho;2024;II;5 a 9;8;1;0;0,08
HRBJA;Julho;2024;III;10 a 14;15;4;0;0,6
HRBJA;Julho;2024;IV;15 a 19;25;6;0;1,5
HRBJA;Julho;2024;V;20 a 24;40;8;2;3,2
HRBJA;Julho;2024;VI;25 a 29;55;8;5;4,4
HRBJA;Julho;2024;VII;30 a 34;75;2;1;1,5
HRBJA;Julho;2024;VIII;> 34;85;0;0;0,0
HRBJA;Agosto;2024;I;0 a 4;4;0;0;0,0
HRBJA;Agosto;2024;II;5 a 9;8;0;0;0,0
HRBJA;Agosto;2024;III;10 a 14;15;6;1;0,9
HRBJA;Agosto;2024;IV;15 a 19;25;11;2;2,75
HRBJA;Agosto;2024;V;20 a 24;40;4;1;1,6
HRBJA;Agosto;2024;VI;25 a 29;55;6;4;3,3
HRBJA;Agosto;2024;VII;30 a 34;75;6;3;4,5
HRBJA;Agosto;2024;VIII;> 34;85;0;0;0,0
HRBJA;Setembro;2024;I;0 a 4;4;0;0;0,0
HRBJA;Setembro;2024;II;5 a 9;8;3;0;0,24
HRBJA;Setembro;2024;III;10 a 14;15;8;2;1,2
HRBJA;Setembro;2024;IV;15 a 19;25;15;2;3,75
HRBJA;Setembro;2024;V;20 a 24;40;6;4;2,4
HRBJA;Setembro;2024;VI;25 a 29;55;3;2;1,65
HRBJA;Setembro;2024;VII;30 a 34;75;0;0;0,0
HRBJA;Setembro;2024;VIII;> 34;85;0;0;0,0
HRBJA;Outubro;2024;I;0 a 4;4;0;0;0,0
HRBJA;Outubro;2024;II;5 a 9;8;2;0;0,16
HRBJA;Outubro;2024;III;10 a 14;15;16;2;2,4
HRBJA;Outubro;2024;IV;15 a 19;25;10;4;2,5
HRBJA;Outubro;2024;V;20 a 24;40;7;2;2,8
HRBJA;Outubro;2024;VI;25 a 29;55;7;5;3,85
HRBJA;Outubro;2024;VII;30 a 34;75;1;0;0,75
HRBJA;Outubro;2024;VIII;> 34;85;0;0;0,0
HRBJA;Novembro;2024;I;0 a 4;4;3;0;0,12
HRBJA;Novembro;2024;II;5 a 9;8;9;1;0,72
HRBJA;Novembro;2024;III;10 a 14;15;19;2;2,85
HRBJA;Novembro;2024;IV;15 a 19;25;9;4;2,25
HRBJA;Novembro;2024;V;20 a 24;40;4;2;1,6
HRBJA;Novembro;2024;VI;25 a 29;55;1;1;0,55
HRBJA;Novembro;2024;VII;30 a 34;75;2;1;1,5
HRBJA;Novembro;2024;VIII;> 34;85;0;0;0,0
HRBJA;Dezembro;2024;I;0 a 4;4;3;0;0,12
HRBJA;Dezembro;2024;II;5 a 9;8;6;1;0,48
HRBJA;Dezembro;2024;III;10 a 14;15;11;0;1,65
HRBJA;Dezembro;2024;IV;15 a 19;25;18;4;4,5
HRBJA;Dezembro;2024;V;20 a 24;40;3;1;1,2
HRBJA;Dezembro;2024;VI;25 a 29;55;3;2;1,65
HRBJA;Dezembro;2024;VII;30 a 34;75;3;3;2,25
HRBJA;Dezembro;2024;VIII;> 34;85;1;1;0,85
HRJP;Janeiro;2024;I;0 a 4;4;0;0;0,0
HRJP;Janeiro;2024;II;5 a 9;8;5;0;0,4
HRJP;Janeiro;2024;III;10 a 14;15;11;0;1,65
HRJP;Janeiro;2024;IV;15 a 19;25;15;2;3,75
HRJP;Janeiro;2024;V;20 a 24;40;13;3;5,2
HRJP;Janeiro;2024;VI;25 a 29;55;5;1;2,75
HRJP;Janeiro;2024;VII;30 a 34;75;5;3;3,75
HRJP;Janeiro;2024;VIII;> 34;85;2;2;1,7
HRJP;Fevereiro;2024;I;0 a 4;4;0;0;0,0
HRJP;Fevereiro;2024;II;5 a 9;8;4;0;0,32
HRJP;Fevereiro;2024;III;10 a 14;15;6;0;0,9
HRJP;Fevereiro;2024;IV;15 a 19;25;10;2;2,5
HRJP;Fevereiro;2024;V;20 a 24;40;14;4;5,6
HRJP;Fevereiro;2024;VI;25 a 29;55;3;3;1,65
HRJP;Fevereiro;2024;VII;30 a 34;75;5;4;3,75
HRJP;Fevereiro;2024;VIII;> 34;85;2;2;1,7
HRJP;Mar̤o;2024;I;0 a 4;4;1;0;0,04
HRJP;Mar̤o;2024;II;5 a 9;8;3;0;0,24
HRJP;Mar̤o;2024;III;10 a 14;15;7;0;1,05
HRJP;Mar̤o;2024;IV;15 a 19;25;16;4;4,0
HRJP;Mar̤o;2024;V;20 a 24;40;7;0;2,8
HRJP;Mar̤o;2024;VI;25 a 29;55;9;4;4,95
HRJP;Mar̤o;2024;VII;30 a 34;75;1;1;0,75
HRJP;Mar̤o;2024;VIII;> 34;85;5;4;4,25
HRJP;Abril;2024;I;0 a 4;4;0;0;0,0
HRJP;Abril;2024;II;5 a 9;8;0;0;0,0
HRJP;Abril;2024;III;10 a 14;15;9;0;1,35
HRJP;Abril;2024;IV;15 a 19;25;17;0;4,25
HRJP;Abril;2024;V;20 a 24;40;9;1;3,6
HRJP;Abril;2024;VI;25 a 29;55;3;3;1,65
HRJP;Abril;2024;VII;30 a 34;75;2;0;1,5
HRJP;Abril;2024;VIII;> 34;85;3;3;2,55
HRJP;Maio;2024;I;0 a 4;4;2;0;0,08
HRJP;Maio;2024;II;5 a 9;8;6;0;0,48
HRJP;Maio;2024;III;10 a 14;15;17;1;2,55
HRJP;Maio;2024;IV;15 a 19;25;17;3;4,25
HRJP;Maio;2024;V;20 a 24;40;15;7;6,0
HRJP;Maio;2024;VI;25 a 29;55;7;2;3,85
HRJP;Maio;2024;VII;30 a 34;75;2;2;1,5
HRJP;Maio;2024;VIII;> 34;85;3;2;2,55
HRJP;Junho;2024;I;0 a 4;4;1;0;0,04
HRJP;Junho;2024;II;5 a 9;8;3;0;0,24
HRJP;Junho;2024;III;10 a 14;15;1;0;0,15
HRJP;Junho;2024;IV;15 a 19;25;8;1;2,0
HRJP;Junho;2024;V;20 a 24;40;8;2;3,2
HRJP;Junho;2024;VI;25 a 29;55;4;0;2,2
HRJP;Junho;2024;VII;30 a 34;75;7;4;5,25
HRJP;Junho;2024;VIII;> 34;85;4;3;3,4
HRJP;Julho;2024;I;0 a 4;4;0;0;0,0
HRJP;Julho;2024;II;5 a 9;8;1;0;0,08
HRJP;Julho;2024;III;10 a 14;15;14;2;2,1
HRJP;Julho;2024;IV;15 a 19;25;17;0;4,25
HRJP;Julho;2024;V;20 a 24;40;8;2;3,2
HRJP;Julho;2024;VI;25 a 29;55;13;6;7,15
HRJP;Julho;2024;VII;30 a 34;75;5;1;3,75
HRJP;Julho;2024;VIII;> 34;85;6;2;5,1
HRJP;Agosto;2024;I;0 a 4;4;0;0;0,0
HRJP;Agosto;2024;II;5 a 9;8;0;0;0,0
HRJP;Agosto;2024;III;10 a 14;15;2;0;0,3
HRJP;Agosto;2024;IV;15 a 19;25;12;4;3,0
HRJP;Agosto;2024;V;20 a 24;40;12;0;4,8
HRJP;Agosto;2024;VI;25 a 29;55;6;5;3,3
HRJP;Agosto;2024;VII;30 a 34;75;3;2;2,25
HRJP;Agosto;2024;VIII;> 34;85;1;0;0,85
HRJP;Setembro;2024;I;0 a 4;4;0;0;0,0
HRJP;Setembro;2024;II;5 a 9;8;0;0;0,0
HRJP;Setembro;2024;III;10 a 14;15;4;2;0,6
HRJP;Setembro;2024;IV;15 a 19;25;9;1;2,25
HRJP;Setembro;2024;V;20 a 24;40;9;3;3,6
HRJP;Setembro;2024;VI;25 a 29;55;2;1;1,1
HRJP;Setembro;2024;VII;30 a 34;75;2;1;1,5
HRJP;Setembro;2024;VIII;> 34;85;5;3;4,25
HRJP;Outubro;2024;I;0 a 4;4;0;0;0,0
HRJP;Outubro;2024;II;5 a 9;8;1;1;0,08
HRJP;Outubro;2024;III;10 a 14;15;10;1;1,5
HRJP;Outubro;2024;IV;15 a 19;25;10;2;2,5
HRJP;Outubro;2024;V;20 a 24;40;7;3;2,8
HRJP;Outubro;2024;VI;25 a 29;55;5;3;2,75
HRJP;Outubro;2024;VII;30 a 34;75;4;2;3,0
HRJP;Outubro;2024;VIII;> 34;85;2;0;1,7
HRJP;Novembro;2024;I;0 a 4;4;0;0;0,0
HRJP;Novembro;2024;II;5 a 9;8;5;0;0,4
HRJP;Novembro;2024;III;10 a 14;15;9;0;1,35
HRJP;Novembro;2024;IV;15 a 19;25;8;1;2,0
HRJP;Novembro;2024;V;20 a 24;40;9;3;3,6
HRJP;Novembro;2024;VI;25 a 29;55;5;4;2,75
HRJP;Novembro;2024;VII;30 a 34;75;1;0;0,75
HRJP;Novembro;2024;VIII;> 34;85;0;0;0,0
HRJP;Dezembro;2024;I;0 a 4;4;1;0;0,04
HRJP;Dezembro;2024;II;5 a 9;8;5;1;0,4
HRJP;Dezembro;2024;III;10 a 14;15;10;1;1,5
HRJP;Dezembro;2024;IV;15 a 19;25;12;1;3,0
HRJP;Dezembro;2024;V;20 a 24;40;12;7;4,8
HRJP;Dezembro;2024;VI;25 a 29;55;5;4;2,75
HRJP;Dezembro;2024;VII;30 a 34;75;4;4;3,0
HRJP;Dezembro;2024;VIII;> 34;85;1;1;0,85
MOV;Janeiro;2024;I;0 a 4;4;3;0;0,12
MOV;Janeiro;2024;II;5 a 9;8;12;0;0,96
MOV;Janeiro;2024;III;10 a 14;15;18;0;2,7
MOV;Janeiro;2024;IV;15 a 19;25;6;0;1,5
MOV;Janeiro;2024;V;20 a 24;40;2;0;0,8
MOV;Janeiro;2024;VI;25 a 29;55;1;1;0,55
MOV;Janeiro;2024;VII;30 a 34;75;0;0;0,0
MOV;Janeiro;2024;VIII;> 34;85;1;0;0,85
MOV;Fevereiro;2024;I;0 a 4;4;2;0;0,08
MOV;Fevereiro;2024;II;5 a 9;8;14;0;1,12
MOV;Fevereiro;2024;III;10 a 14;15;14;0;2,1
MOV;Fevereiro;2024;IV;15 a 19;25;12;0;3,0
MOV;Fevereiro;2024;V;20 a 24;40;1;0;0,4
MOV;Fevereiro;2024;VI;25 a 29;55;2;1;1,1
MOV;Fevereiro;2024;VII;30 a 34;75;0;0;0,0
MOV;Fevereiro;2024;VIII;> 34;85;0;0;0,0
MOV;Mar̤o;2024;I;0 a 4;4;4;0;0,16
MOV;Mar̤o;2024;II;5 a 9;8;10;0;0,8
MOV;Mar̤o;2024;III;10 a 14;15;9;0;1,35
MOV;Mar̤o;2024;IV;15 a 19;25;9;0;2,25
MOV;Mar̤o;2024;V;20 a 24;40;3;0;1,2
MOV;Mar̤o;2024;VI;25 a 29;55;0;0;0,0
MOV;Mar̤o;2024;VII;30 a 34;75;1;0;0,75
MOV;Mar̤o;2024;VIII;> 34;85;2;0;1,7
MOV;Abril;2024;I;0 a 4;4;4;0;0,16
MOV;Abril;2024;II;5 a 9;8;10;0;0,8
MOV;Abril;2024;III;10 a 14;15;10;0;1,5
MOV;Abril;2024;IV;15 a 19;25;7;0;1,75
MOV;Abril;2024;V;20 a 24;40;4;0;1,6
MOV;Abril;2024;VI;25 a 29;55;0;0;0,0
MOV;Abril;2024;VII;30 a 34;75;0;0;0,0
MOV;Abril;2024;VIII;> 34;85;0;0;0,0
MOV;Maio;2024;I;0 a 4;4;3;0;0,12
MOV;Maio;2024;II;5 a 9;8;5;0;0,4
MOV;Maio;2024;III;10 a 14;15;15;0;2,25
MOV;Maio;2024;IV;15 a 19;25;3;0;0,75
MOV;Maio;2024;V;20 a 24;40;2;0;0,8
MOV;Maio;2024;VI;25 a 29;55;0;0;0,0
MOV;Maio;2024;VII;30 a 34;75;1;0;0,75
MOV;Maio;2024;VIII;> 34;85;2;0;1,7
MOV;Junho;2024;I;0 a 4;4;2;0;0,08
MOV;Junho;2024;II;5 a 9;8;4;0;0,32
MOV;Junho;2024;III;10 a 14;15;12;0;1,8
MOV;Junho;2024;IV;15 a 19;25;0;0;0,0
MOV;Junho;2024;V;20 a 24;40;4;0;1,6
MOV;Junho;2024;VI;25 a 29;55;0;0;0,0
MOV;Junho;2024;VII;30 a 34;75;2;0;1,5
MOV;Junho;2024;VIII;> 34;85;0;0;0,0
MOV;Julho;2024;I;0 a 4;4;5;0;0,2
MOV;Julho;2024;II;5 a 9;8;9;0;0,72
MOV;Julho;2024;III;10 a 14;15;4;0;0,6
MOV;Julho;2024;IV;15 a 19;25;8;0;2,0
MOV;Julho;2024;V;20 a 24;40;4;0;1,6
MOV;Julho;2024;VI;25 a 29;55;3;1;1,65
MOV;Julho;2024;VII;30 a 34;75;0;0;0,0
MOV;Julho;2024;VIII;> 34;85;1;1;0,85
MOV;Agosto;2024;I;0 a 4;4;2;0;0,08
MOV;Agosto;2024;II;5 a 9;8;8;0;0,64
MOV;Agosto;2024;III;10 a 14;15;7;0;1,05
MOV;Agosto;2024;IV;15 a 19;25;8;0;2,0
MOV;Agosto;2024;V;20 a 24;40;5;0;2,0
MOV;Agosto;2024;VI;25 a 29;55;3;0;1,65
MOV;Agosto;2024;VII;30 a 34;75;1;0;0,75
MOV;Agosto;2024;VIII;> 34;85;1;0;0,85
MOV;Setembro;2024;I;0 a 4;4;2;0;0,08
MOV;Setembro;2024;II;5 a 9;8;15;0;1,2
MOV;Setembro;2024;III;10 a 14;15;10;0;1,5
MOV;Setembro;2024;IV;15 a 19;25;6;0;1,5
MOV;Setembro;2024;V;20 a 24;40;0;0;0,0
MOV;Setembro;2024;VI;25 a 29;55;0;0;0,0
MOV;Setembro;2024;VII;30 a 34;75;1;0;0,75
MOV;Setembro;2024;VIII;> 34;85;0;0;0,0
MOV;Outubro;2024;I;0 a 4;4;4;0;0,16
MOV;Outubro;2024;II;5 a 9;8;8;0;0,64
MOV;Outubro;2024;III;10 a 14;15;17;0;2,55
MOV;Outubro;2024;IV;15 a 19;25;7;0;1,75
MOV;Outubro;2024;V;20 a 24;40;2;1;0,8
MOV;Outubro;2024;VI;25 a 29;55;2;1;1,1
MOV;Outubro;2024;VII;30 a 34;75;1;0;0,75
MOV;Outubro;2024;VIII;> 34;85;0;0;0,0
MOV;Novembro;2024;I;0 a 4;4;2;0;0,08
MOV;Novembro;2024;II;5 a 9;8;2;0;0,16
MOV;Novembro;2024;III;10 a 14;15;9;0;1,35
MOV;Novembro;2024;IV;15 a 19;25;7;0;1,75
MOV;Novembro;2024;V;20 a 24;40;2;1;0,8
MOV;Novembro;2024;VI;25 a 29;55;1;1;0,55
MOV;Novembro;2024;VII;30 a 34;75;1;0;0,75
MOV;Novembro;2024;VIII;> 34;85;0;0;0,0
MOV;Dezembro;2024;I;0 a 4;4;0;0;0,0
MOV;Dezembro;2024;II;5 a 9;8;3;0;0,24
MOV;Dezembro;2024;III;10 a 14;15;5;0;0,75
MOV;Dezembro;2024;IV;15 a 19;25;5;0;1,25
MOV;Dezembro;2024;V;20 a 24;40;0;0;0,0
MOV;Dezembro;2024;VI;25 a 29;55;0;0;0,0
MOV;Dezembro;2024;VII;30 a 34;75;0;0;0,0
MOV;Dezembro;2024;VIII;> 34;85;0;0;0,0
