unidade;mes;ano;grau;escore;predicao_obito;saidas;obitos_ocorridos;obitos_esperados
HRAD;Agosto;2025;IV;15 a 19;25;5;0;1,25
HRAD;Agosto;2025;V;20 a 24;40;7;1;2,8
HRAD;Agosto;2025;VI;25 a 29;55;14;1;7,7
HRAD;Agosto;2025;VII;30 a 34;75;8;3;6,0
HRAD;Agosto;2025;VIII;> 34;85;9;4;7,65
HRAD;Setembro;2025;I;0 a 4;4;0;0;0,0
HRAD;Setembro;2025;II;5 a 9;8;0;0;0,0
HRAD;Setembro;2025;III;10 a 14;15;1;0;0,15
HRAD;Setembro;2025;IV;15 a 19;25;8;0;2,0
HRAD;Setembro;2025;V;20 a 24;40;8;0;3,2
HRAD;Setembro;2025;VI;25 a 29;55;10;2;5,5
HRAD;Setembro;2025;VII;30 a 34;75;11;5;8,25
HRAD;Setembro;2025;VIII;> 34;85;5;2;4,25
HRAD;Outubro;2025;I;0 a 4;4;0;0;0,0
HRAD;Outubro;2025;II;5 a 9;8;1;0;0,08
HRAD;Outubro;2025;III;10 a 14;15;10;0;1,5
HRAD;Outubro;2025;IV;15 a 19;25;9;2;2,25
HRAD;Outubro;2025;V;20 a 24;40;8;1;3,2
HRAD;Outubro;2025;VI;25 a 29;55;13;2;7,15
HRAD;Outubro;2025;VII;30 a 34;75;7;2;5,25
HRAD;Outubro;2025;VIII;> 34;85;9;7;7,65
HRAD;Novembro;2025;I;0 a 4;4;0;0;0,0
HRAD;Novembro;2025;II;5 a 9;8;0;0;0,0
HRAD;Novembro;2025;III;10 a 14;15;5;0;0,75
HRAD;Novembro;2025;IV;15 a 19;25;4;0;1,0
HRAD;Novembro;2025;V;20 a 24;40;9;1;3,6
HRAD;Novembro;2025;VI;25 a 29;55;8;1;4,4
HRAD;Novembro;2025;VII;30 a 34;75;10;2;7,5
HRAD;Novembro;2025;VIII;> 34;85;21;12;17,85
HRAD;Dezembro;2025;I;0 a 4;4;2;0;0,08
HRAD;Dezembro;2025;II;5 a 9;8;1;0;0,08
HRAD;Dezembro;2025;III;10 a 14;15;12;0;1,8
HRAD;Dezembro;2025;IV;15 a 19;25;2;0;0,5
HRAD;Dezembro;2025;V;20 a 24;40;4;0;1,6
HRAD;Dezembro;2025;VI;25 a 29;55;2;1;1,1
HRAD;Dezembro;2025;VII;30 a 34;75;8;5;6,0
HRAD;Dezembro;2025;VIII;> 34;85;5;3;4,25
HRBJA;Janeiro;2025;I;0 a 4;4;5;2;0,2
HRBJA;Janeiro;2025;II;5 a 9;8;11;0;0,88
HRBJA;Janeiro;2025;III;10 a 14;15;23;6;3,45
HRBJA;Janeiro;2025;IV;15 a 19;25;22;8;5,5
HRBJA;Janeiro;2025;V;20 a 24;40;5;4;2,0
HRBJA;Janeiro;2025;VI;25 a 29;55;4;3;2,2
HRBJA;Janeiro;2025;VII;30 a 34;75;2;2;1,5
HRBJA;Janeiro;2025;VIII;> 34;85;1;1;0,85
HRBJA;Fevereiro;2025;I;0 a 4;4;3;0;0,12
HRBJA;Fevereiro;2025;II;5 a 9;8;9;0;0,72
HRBJA;Fevereiro;2025;III;10 a 14;15;15;4;2,25
HRBJA;Fevereiro;2025;IV;15 a 19;25;13;4;3,25
HRBJA;Fevereiro;2025;V;20 a 24;40;5;3;2,0
HRBJA;Fevereiro;2025;VI;25 a 29;55;2;0;1,1
HRBJA;Fevereiro;2025;VII;30 a 34;75;1;0;0,75
HRBJA;Fevereiro;2025;VIII;> 34;85;0;0;0,0
HRBJA;Mar̤o;2025;I;0 a 4;4;7;0;0,28
HRBJA;Mar̤o;2025;II;5 a 9;8;13;0;1,04
HRBJA;Mar̤o;2025;III;10 a 14;15;15;1;2,25
HRBJA;Mar̤o;2025;IV;15 a 19;25;15;2;3,75
HRBJA;Mar̤o;2025;V;20 a 24;40;17;6;6,8
HRBJA;Mar̤o;2025;VI;25 a 29;55;9;6;4,95
HRBJA;Mar̤o;2025;VII;30 a 34;75;4;3;3,0
HRBJA;Mar̤o;2025;VIII;> 34;85;3;3;2,55
HRBJA;Abril;2025;I;0 a 4;4;4;0;0,16
HRBJA;Abril;2025;II;5 a 9;8;11;0;0,88
HRBJA;Abril;2025;III;10 a 14;15;12;0;1,8
HRBJA;Abril;2025;IV;15 a 19;25;18;2;4,5
HRBJA;Abril;2025;V;20 a 24;40;11;2;4,4
HRBJA;Abril;2025;VI;25 a 29;55;11;3;6,05
HRBJA;Abril;2025;VII;30 a 34;75;5;2;3,75
HRBJA;Abril;2025;VIII;> 34;85;4;2;3,4
HRBJA;Maio;2025;I;0 a 4;4;4;0;0,16
HRBJA;Maio;2025;II;5 a 9;8;8;2;0,64
HRBJA;Maio;2025;III;10 a 14;15;7;0;1,05
HRBJA;Maio;2025;IV;15 a 19;25;15;5;3,75
HRBJA;Maio;2025;V;20 a 24;40;14;4;5,6
HRBJA;Maio;2025;VI;25 a 29;55;11;4;6,05
HRBJA;Maio;2025;VII;30 a 34;75;6;4;4,5
HRBJA;Maio;2025;VIII;> 34;85;1;1;0,85
HRBJA;Junho;2025;I;0 a 4;4;2;0;0,08
HRBJA;Junho;2025;II;5 a 9;8;10;0;0,8
HRBJA;Junho;2025;III;10 a 14;15;22;1;3,3
HRBJA;Junho;2025;IV;15 a 19;25;22;2;5,5
HRBJA;Junho;2025;V;20 a 24;40;11;1;4,4
HRBJA;Junho;2025;VI;25 a 29;55;11;3;6,05
HRBJA;Junho;2025;VII;30 a 34;75;6;4;4,5
HRBJA;Junho;2025;VIII;> 34;85;6;4;5,1
HRBJA;Julho;2025;I;0 a 4;4;0;0;0,0
HRBJA;Julho;2025;II;5 a 9;8;3;0;0,24
HRBJA;Julho;2025;III;10 a 14;15;13;2;1,95
HRBJA;Julho;2025;IV;15 a 19;25;15;1;3,75
HRBJA;Julho;2025;V;20 a 24;40;8;0;3,2
HRBJA;Julho;2025;VI;25 a 29;55;8;1;4,4
HRBJA;Julho;2025;VII;30 a 34;75;10;7;7,5
HRBJA;Julho;2025;VIII;> 34;85;7;4;5,95
HRBJA;Agosto;2025;I;0 a 4;4;0;0;0,0
HRBJA;Agosto;2025;II;5 a 9;8;11;0;0,88
HRBJA;Agosto;2025;III;10 a 14;15;14;0;2,1
HRBJA;Agosto;2025;IV;15 a 19;25;25;3;6,25
HRBJA;Agosto;2025;V;20 a 24;40;11;1;4,4
HRBJA;Agosto;2025;VI;25 a 29;55;7;4;3,85
HRBJA;Agosto;2025;VII;30 a 34;75;7;3;5,25
HRBJA;Agosto;2025;VIII;> 34;85;15;8;12,75
HRBJA;Setembro;2025;I;0 a 4;4;0;0;0,0
HRBJA;Setembro;2025;II;5 a 9;8;8;0;0,64
HRBJA;Setembro;2025;III;10 a 14;15;16;0;2,4
HRBJA;Setembro;2025;IV;15 a 19;25;14;1;3,5
HRBJA;Setembro;2025;V;20 a 24;40;13;2;5,2
HRBJA;Setembro;2025;VI;25 a 29;55;9;5;4,95
HRBJA;Setembro;2025;VII;30 a 34;75;9;1;6,75
HRBJA;Setembro;2025;VIII;> 34;85;6;6;5,1
HRBJA;Outubro;2025;I;0 a 4;4;0;0;0,0
HRBJA;Outubro;2025;II;5 a 9;8;4;0;0,32
HRBJA;Outubro;2025;III;10 a 14;15;20;2;3,0
HRBJA;Outubro;2025;IV;15 a 19;25;27;3;6,75
HRBJA;Outubro;2025;V;20 a 24;40;18;1;7,2
HRBJA;Outubro;2025;VI;25 a 29;55;8;2;4,4
HRBJA;Outubro;2025;VII;30 a 34;75;8;6;6,0
HRBJA;Outubro;2025;VIII;> 34;85;4;2;3,4
HRBJA;Novembro;2025;I;0 a 4;4;0;0;0,0
HRBJA;Novembro;2025;II;5 a 9;8;13;0;1,04
HRBJA;Novembro;2025;III;10 a 14;15;11;0;1,65
HRBJA;Novembro;2025;IV;15 a 19;25;22;1;5,5
HRBJA;Novembro;2025;V;20 a 24;40;11;3;4,4
HRBJA;Novembro;2025;VI;25 a 29;55;5;1;2,75
HRBJA;Novembro;2025;VII;30 a 34;75;7;1;5,25
HRBJA;Novembro;2025;VIII;> 34;85;9;7;7,65
HRBJA;Dezembro;2025;I;0 a 4;4;0;0;0,0
HRBJA;Dezembro;2025;II;5 a 9;8;5;0;0,4
HRBJA;Dezembro;2025;III;10 a 14;15;14;0;2,1
HRBJA;Dezembro;2025;IV;15 a 19;25;18;4;4,5
HRBJA;Dezembro;2025;V;20 a 24;40;18;2;7,2
HRBJA;Dezembro;2025;VI;25 a 29;55;9;5;4,95
HRBJA;Dezembro;2025;VII;30 a 34;75;5;2;3,75
HRBJA;Dezembro;2025;VIII;> 34;85;6;4;5,1
HRJP;Janeiro;2025;I;0 a 4;4;1;0;0,04
HRJP;Janeiro;2025;II;5 a 9;8;1;0;0,08
HRJP;Janeiro;2025;III;10 a 14;15;3;0;0,45
HRJP;Janeiro;2025;IV;15 a 19;25;1;0;0,25
HRJP;Janeiro;2025;V;20 a 24;40;4;0;1,6
HRJP;Janeiro;2025;VI;25 a 29;55;2;2;1,1
HRJP;Janeiro;2025;VII;30 a 34;75;4;2;3,0
HRJP;Janeiro;2025;VIII;> 34;85;1;0;0,85
HRJP;Fevereiro;2025;I;0 a 4;4;0;0;0,0
HRJP;Fevereiro;2025;II;5 a 9;8;3;0;0,24
HRJP;Fevereiro;2025;III;10 a 14;15;5;0;0,75
HRJP;Fevereiro;2025;IV;15 a 19;25;2;0;0,5
HRJP;Fevereiro;2025;V;20 a 24;40;3;0;1,2
HRJP;Fevereiro;2025;VI;25 a 29;55;6;2;3,3
HRJP;Fevereiro;2025;VII;30 a 34;75;2;1;1,5
HRJP;Fevereiro;2025;VIII;> 34;85;0;0;0,0
HRJP;Mar̤o;2025;I;0 a 4;4;1;0;0,04
HRJP;Mar̤o;2025;II;5 a 9;8;7;1;0,56
HRJP;Mar̤o;2025;III;10 a 14;15;18;1;2,7
HRJP;Mar̤o;2025;IV;15 a 19;25;7;2;1,75
HRJP;Mar̤o;2025;V;20 a 24;40;1;1;0,4
HRJP;Mar̤o;2025;VI;25 a 29;55;2;2;1,1
HRJP;Mar̤o;2025;VII;30 a 34;75;1;1;0,75
HRJP;Mar̤o;2025;VIII;> 34;85;1;1;0,85
HRJP;Abril;2025;I;0 a 4;4;0;0;0,0
HRJP;Abril;2025;II;5 a 9;8;3;1;0,24
HRJP;Abril;2025;III;10 a 14;15;9;2;1,35
HRJP;Abril;2025;IV;15 a 19;25;10;2;2,5
HRJP;Abril;2025;V;20 a 24;40;3;1;1,2
HRJP;Abril;2025;VI;25 a 29;55;3;1;1,65
HRJP;Abril;2025;VII;30 a 34;75;1;1;0,75
HRJP;Abril;2025;VIII;> 34;85;1;1;0,85
HRJP;Maio;2025;I;0 a 4;4;0;0;0,0
HRJP;Maio;2025;II;5 a 9;8;6;0;0,48
HRJP;Maio;2025;III;10 a 14;15;7;1;1,05
HRJP;Maio;2025;IV;15 a 19;25;2;1;0,5
HRJP;Maio;2025;V;20 a 24;40;2;0;0,8
HRJP;Maio;2025;VI;25 a 29;55;7;2;3,85
HRJP;Maio;2025;VII;30 a 34;75;0;0;0,0
HRJP;Maio;2025;VIII;> 34;85;2;2;1,7
HRJP;Junho;2025;I;0 a 4;4;0;0;0,0
HRJP;Junho;2025;II;5 a 9;8;4;0;0,32
HRJP;Junho;2025;III;10 a 14;15;9;0;1,35
HRJP;Junho;2025;IV;15 a 19;25;8;0;2,0
HRJP;Junho;2025;V;20 a 24;40;7;1;2,8
HRJP;Junho;2025;VI;25 a 29;55;5;2;2,75
HRJP;Junho;2025;VII;30 a 34;75;1;1;0,75
HRJP;Junho;2025;VIII;> 34;85;2;2;1,7
HRJP;Julho;2025;I;0 a 4;4;2;0;0,08
HRJP;Julho;2025;II;5 a 9;8;7;0;0,56
HRJP;Julho;2025;III;10 a 14;15;6;0;0,9
HRJP;Julho;2025;IV;15 a 19;25;3;0;0,75
HRJP;Julho;2025;V;20 a 24;40;5;2;2,0
HRJP;Julho;2025;VI;25 a 29;55;1;1;0,55
HRJP;Julho;2025;VII;30 a 34;75;2;0;1,5
HRJP;Julho;2025;VIII;> 34;85;3;1;2,55
HRJP;Agosto;2025;I;0 a 4;4;2;0;0,08
HRJP;Agosto;2025;II;5 a 9;8;10;0;0,8
HRJP;Agosto;2025;III;10 a 14;15;8;1;1,2
HRJP;Agosto;2025;IV;15 a 19;25;1;0;0,25
HRJP;Agosto;2025;V;20 a 24;40;1;1;0,4
HRJP;Agosto;2025;VI;25 a 29;55;3;0;1,65
HRJP;Agosto;2025;VII;30 a 34;75;0;0;0,0
HRJP;Agosto;2025;VIII;> 34;85;0;0;0,0
HRJP;Setembro;2025;I;0 a 4;4;0;0;0,0
HRJP;Setembro;2025;II;5 a 9;8;2;0;0,16
HRJP;Setembro;2025;III;10 a 14;15;9;1;1,35
HRJP;Setembro;2025;IV;15 a 19;25;5;1;1,25
HRJP;Setembro;2025;V;20 a 24;40;9;2;3,6
HRJP;Setembro;2025;VI;25 a 29;55;4;3;2,2
HRJP;Setembro;2025;VII;30 a 34;75;1;1;0,75
HRJP;Setembro;2025;VIII;> 34;85;1;0;0,85
HRJP;Outubro;2025;I;0 a 4;4;0;0;0,0
HRJP;Outubro;2025;II;5 a 9;8;1;0;0,08
HRJP;Outubro;2025;III;10 a 14;15;13;1;1,95
HRJP;Outubro;2025;IV;15 a 19;25;12;5;3,0
HRJP;Outubro;2025;V;20 a 24;40;6;4;2,4
HRJP;Outubro;2025;VI;25 a 29;55;7;3;3,85
HRJP;Outubro;2025;VII;30 a 34;75;4;3;3,0
HRJP;Outubro;2025;VIII;> 34;85;0;0;0,0
HRJP;Novembro;2025;I;0 a 4;4;0;0;0,0
HRJP;Novembro;2025;II;5 a 9;8;4;0;0,32
HRJP;Novembro;2025;III;10 a 14;15;8;1;1,2
HRJP;Novembro;2025;IV;15 a 19;25;10;3;2,5
HRJP;Novembro;2025;V;20 a 24;40;2;1;0,8
HRJP;Novembro;2025;VI;25 a 29;55;1;0;0,55
HRJP;Novembro;2025;VII;30 a 34;75;2;2;1,5
HRJP;Novembro;2025;VIII;> 34;85;2;0;1,7
HRJP;Dezembro;2025;I;0 a 4;4;0;0;0,0
HRJP;Dezembro;2025;II;5 a 9;8;7;1;0,56
HRJP;Dezembro;2025;III;10 a 14;15;10;1;1,5
HRJP;Dezembro;2025;IV;15 a 19;25;4;0;1,0
HRJP;Dezembro;2025;V;20 a 24;40;6;1;2,4
HRJP;Dezembro;2025;VI;25 a 29;55;4;2;2,2
HRJP;Dezembro;2025;VII;30 a 34;75;3;3;2,25
HRJP;Dezembro;2025;VIII;> 34;85;2;2;1,7
MOV;Janeiro;2025;I;0 a 4;4;0;0;0,0
MOV;Janeiro;2025;II;5 a 9;8;2;0;0,16
MOV;Janeiro;2025;III;10 a 14;15;0;0;0,0
MOV;Janeiro;2025;IV;15 a 19;25;3;0;0,75
MOV;Janeiro;2025;V;20 a 24;40;0;0;0,0
MOV;Janeiro;2025;VI;25 a 29;55;0;0;0,0
MOV;Janeiro;2025;VII;30 a 34;75;1;1;0,75
MOV;Janeiro;2025;VIII;> 34;85;0;0;0,0
MOV;Fevereiro;2025;I;0 a 4;4;0;0;0,0
MOV;Fevereiro;2025;II;5 a 9;8;1;0;0,08
MOV;Fevereiro;2025;III;10 a 14;15;2;0;0,3
MOV;Fevereiro;2025;IV;15 a 19;25;0;0;0,0
MOV;Fevereiro;2025;V;20 a 24;40;1;0;0,4
MOV;Fevereiro;2025;VI;25 a 29;55;1;0;0,55
MOV;Fevereiro;2025;VII;30 a 34;75;0;0;0,0
MOV;Fevereiro;2025;VIII;> 34;85;0;0;0,0
MOV;Mar̤o;2025;I;0 a 4;4;2;0;0,08
MOV;Mar̤o;2025;II;5 a 9;8;8;0;0,64
MOV;Mar̤o;2025;III;10 a 14;15;9;0;1,35
MOV;Mar̤o;2025;IV;15 a 19;25;7;1;1,75
MOV;Mar̤o;2025;V;20 a 24;40;0;0;0,0
MOV;Mar̤o;2025;VI;25 a 29;55;1;0;0,55
MOV;Mar̤o;2025;VII;30 a 34;75;0;0;0,0
MOV;Mar̤o;2025;VIII;> 34;85;0;0;0,0
MOV;Abril;2025;I;0 a 4;4;0;0;0,0
MOV;Abril;2025;II;5 a 9;8;5;0;0,4
MOV;Abril;2025;III;10 a 14;15;9;0;1,35
MOV;Abril;2025;IV;15 a 19;25;8;1;2,0
MOV;Abril;2025;V;20 a 24;40;1;0;0,4
MOV;Abril;2025;VI;25 a 29;55;0;0;0,0
MOV;Abril;2025;VII;30 a 34;75;0;0;0,0
MOV;Abril;2025;VIII;> 34;85;1;1;0,85
MOV;Maio;2025;I;0 a 4;4;0;0;0,0
MOV;Maio;2025;II;5 a 9;8;2;0;0,16
MOV;Maio;2025;III;10 a 14;15;6;0;0,9
MOV;Maio;2025;IV;15 a 19;25;5;0;1,25
MOV;Maio;2025;V;20 a 24;40;3;0;1,2
MOV;Maio;2025;VI;25 a 29;55;3;1;1,65
MOV;Maio;2025;VII;30 a 34;75;1;1;0,75
MOV;Maio;2025;VIII;> 34;85;0;0;0,0
MOV;Junho;2025;I;0 a 4;4;0;0;0,0
MOV;Junho;2025;II;5 a 9;8;3;0;0,24
MOV;Junho;2025;III;10 a 14;15;8;0;1,2
MOV;Junho;2025;IV;15 a 19;25;2;0;0,5
MOV;Junho;2025;V;20 a 24;40;2;0;0,8
MOV;Junho;2025;VI;25 a 29;55;0;0;0,0
MOV;Junho;2025;VII;30 a 34;75;0;0;0,0
MOV;Junho;2025;VIII;> 34;85;0;0;0,0
MOV;Julho;2025;I;0 a 4;4;0;0;0,0
MOV;Julho;2025;II;5 a 9;8;1;0;0,08
MOV;Julho;2025;III;10 a 14;15;3;0;0,45
MOV;Julho;2025;IV;15 a 19;25;2;0;0,5
MOV;Julho;2025;V;20 a 24;40;2;0;0,8
MOV;Julho;2025;VI;25 a 29;55;4;0;2,2
MOV;Julho;2025;VII;30 a 34;75;1;0;0,75
MOV;Julho;2025;VIII;> 34;85;0;1;0,0
MOV;Agosto;2025;I;0 a 4;4;0;0;0,0
MOV;Agosto;2025;II;5 a 9;8;1;0;0,08
MOV;Agosto;2025;III;10 a 14;15;2;0;0,3
MOV;Agosto;2025;IV;15 a 19;25;2;0;0,5
MOV;Agosto;2025;V;20 a 24;40;1;0;0,4
MOV;Agosto;2025;VI;25 a 29;55;0;0;0,0
MOV;Agosto;2025;VII;30 a 34;75;2;0;1,5
MOV;Agosto;2025;VIII;> 34;85;0;0;0,0
MOV;Setembro;2025;I;0 a 4;4;1;0;0,04
MOV;Setembro;2025;II;5 a 9;8;14;0;1,12
MOV;Setembro;2025;III;10 a 14;15;9;0;1,35
MOV;Setembro;2025;IV;15 a 19;25;4;0;1,0
MOV;Setembro;2025;V;20 a 24;40;2;0;0,8
MOV;Setembro;2025;VI;25 a 29;55;2;0;1,1
MOV;Setembro;2025;VII;30 a 34;75;0;0;0,0
MOV;Setembro;2025;VIII;> 34;85;0;0;0,0
MOV;Outubro;2025;I;0 a 4;4;5;0;0,2
MOV;Outubro;2025;II;5 a 9;8;9;0;0,72
MOV;Outubro;2025;III;10 a 14;15;11;0;1,65
MOV;Outubro;2025;IV;15 a 19;25;6;0;1,5
MOV;Outubro;2025;V;20 a 24;40;0;0;0,0
MOV;Outubro;2025;VI;25 a 29;55;1;0;0,55
MOV;Outubro;2025;VII;30 a 34;75;0;0;0,0
MOV;Outubro;2025;VIII;> 34;85;0;0;0,0
MOV;Novembro;2025;I;0 a 4;4;3;0;0,12
MOV;Novembro;2025;II;5 a 9;8;5;0;0,4
MOV;Novembro;2025;III;10 a 14;15;16;0;2,4
MOV;Novembro;2025;IV;15 a 19;25;2;0;0,5
MOV;Novembro;2025;V;20 a 24;40;4;0;1,6
MOV;Novembro;2025;VI;25 a 29;55;2;0;1,1
MOV;Novembro;2025;VII;30 a 34;75;1;0;0,75
MOV;Novembro;2025;VIII;> 34;85;0;0;0,0
MOV;Dezembro;2025;I;0 a 4;4;1;0;0,04
MOV;Dezembro;2025;II;5 a 9;8;4;0;0,32
MOV;Dezembro;2025;III;10 a 14;15;10;0;1,5
MOV;Dezembro;2025;IV;15 a 19;25;11;1;2,75
MOV;Dezembro;2025;V;20 a 24;40;5;0;2,0
MOV;Dezembro;2025;VI;25 a 29;55;0;0;0,0
MOV;Dezembro;2025;VII;30 a 34;75;0;0;0,0
MOV;Dezembro;2025;VIII;> 34;85;0;0;0,0
