unidade;mes;ano;grau;escore;predicao_obito;saidas;obitos_ocorridos;obitos_esperados
HEM;setembro;2021;III;10 a 14;15;6;0;0,9
HEM;setembro;2021;IV;15 a 19;25;14;0;3,5
HEM;setembro;2021;V;20 a 24;40;7;0;2,8
HEM;setembro;2021;VI;25 a 29;55;4;2;2,2
HEM;setembro;2021;VII;30 a 34;75;3;2;2,25
HEM;setembro;2021;VIII;> 34;85;2;1;1,7
HEM;outubro;2021;I;0 a 4;4;0;0;0,0
HEM;outubro;2021;II;5 a 9;8;3;0;0,24
HEM;outubro;2021;III;10 a 14;15;3;0;0,45
HEM;outubro;2021;IV;15 a 19;25;20;2;5,0
HEM;outubro;2021;V;20 a 24;40;13;4;5,2
HEM;outubro;2021;VI;25 a 29;55;2;1;1,1
HEM;outubro;2021;VII;30 a 34;75;1;1;0,75
HEM;outubro;2021;VIII;> 34;85;4;3;3,4
HEM;novembro;2021;I;0 a 4;4;0;0;0,0
HEM;novembro;2021;II;5 a 9;8;3;0;0,24
HEM;novembro;2021;III;10 a 14;15;7;0;1,05
HEM;novembro;2021;IV;15 a 19;25;22;5;5,5
HEM;novembro;2021;V;20 a 24;40;9;0;3,6
HEM;novembro;2021;VI;25 a 29;55;6;3;3,3
HEM;novembro;2021;VII;30 a 34;75;3;3;2,25
HEM;novembro;2021;VIII;> 34;85;2;2;1,7
HEM;dezembro;2021;I;0 a 4;4;0;0;0,0
HEM;dezembro;2021;II;5 a 9;8;3;0;0,24
HEM;dezembro;2021;III;10 a 14;15;7;1;1,05
HEM;dezembro;2021;IV;15 a 19;25;22;6;5,5
HEM;dezembro;2021;V;20 a 24;40;10;5;4,0
HEM;dezembro;2021;VI;25 a 29;55;6;1;3,3
HEM;dezembro;2021;VII;30 a 34;75;3;1;2,25
HEM;dezembro;2021;VIII;> 34;85;1;1;0,85
HAC;janeiro;2021;I;0 a 4;4;0;0;0,0
HAC;janeiro;2021;II;5 a 9;8;5;0;0,4
HAC;janeiro;2021;III;10 a 14;15;9;0;1,35
HAC;janeiro;2021;IV;15 a 19;25;4;1;1,0
HAC;janeiro;2021;V;20 a 24;40;11;3;4,4
HAC;janeiro;2021;VI;25 a 29;55;3;2;1,65
HAC;janeiro;2021;VII;30 a 34;75;0;0;0,0
HAC;janeiro;2021;VIII;> 34;85;2;2;1,7
HAC;fevereiro;2021;I;0 a 4;4;2;0;0,08
HAC;fevereiro;2021;II;5 a 9;8;8;1;0,64
HAC;fevereiro;2021;III;10 a 14;15;16;0;2,4
HAC;fevereiro;2021;IV;15 a 19;25;6;0;1,5
HAC;fevereiro;2021;V;20 a 24;40;1;0;0,4
HAC;fevereiro;2021;VI;25 a 29;55;0;0;0,0
HAC;fevereiro;2021;VII;30 a 34;75;0;0;0,0
HAC;fevereiro;2021;VIII;> 34;85;0;0;0,0
HAC;mar̤o;2021;I;0 a 4;4;0;0;0,0
HAC;mar̤o;2021;II;5 a 9;8;9;0;0,72
HAC;mar̤o;2021;III;10 a 14;15;11;0;1,65
HAC;mar̤o;2021;IV;15 a 19;25;12;0;3,0
HAC;mar̤o;2021;V;20 a 24;40;3;0;1,2
HAC;mar̤o;2021;VI;25 a 29;55;3;1;1,65
HAC;mar̤o;2021;VII;30 a 34;75;3;1;2,25
HAC;mar̤o;2021;VIII;> 34;85;1;1;0,85
HAC;abril;2021;I;0 a 4;4;0;0;0,0
HAC;abril;2021;II;5 a 9;8;5;0;0,4
HAC;abril;2021;III;10 a 14;15;13;1;1,95
HAC;abril;2021;IV;15 a 19;25;7;1;1,75
HAC;abril;2021;V;20 a 24;40;4;2;1,6
HAC;abril;2021;VI;25 a 29;55;4;3;2,2
HAC;abril;2021;VII;30 a 34;75;4;4;3,0
HAC;abril;2021;VIII;> 34;85;0;0;0,0
HAC;maio;2021;I;0 a 4;4;0;0;0,0
HAC;maio;2021;II;5 a 9;8;6;0;0,48
HAC;maio;2021;III;10 a 14;15;13;0;1,95
HAC;maio;2021;IV;15 a 19;25;11;0;2,75
HAC;maio;2021;V;20 a 24;40;5;0;2,0
HAC;maio;2021;VI;25 a 29;55;1;0;0,55
HAC;maio;2021;VII;30 a 34;75;1;1;0,75
HAC;maio;2021;VIII;> 34;85;0;0;0,0
HAC;junho;2021;I;0 a 4;4;1;0;0,04
HAC;junho;2021;II;5 a 9;8;3;0;0,24
HAC;junho;2021;III;10 a 14;15;19;0;2,85
HAC;junho;2021;IV;15 a 19;25;13;0;3,25
HAC;junho;2021;V;20 a 24;40;8;2;3,2
HAC;junho;2021;VI;25 a 29;55;3;3;1,65
HAC;junho;2021;VII;30 a 34;75;4;3;3,0
HAC;junho;2021;VIII;> 34;85;2;2;1,7
HAC;julho;2021;I;0 a 4;4;3;0;0,12
HAC;julho;2021;II;5 a 9;8;9;0;0,72
HAC;julho;2021;III;10 a 14;15;14;0;2,1
HAC;julho;2021;IV;15 a 19;25;8;1;2,0
HAC;julho;2021;V;20 a 24;40;8;0;3,2
HAC;julho;2021;VI;25 a 29;55;3;0;1,65
HAC;julho;2021;VII;30 a 34;75;4;1;3,0
HAC;julho;2021;VIII;> 34;85;1;1;0,85
HAC;agosto;2021;I;0 a 4;4;4;0;0,16
HAC;agosto;2021;II;5 a 9;8;12;0;0,96
HAC;agosto;2021;III;10 a 14;15;11;2;1,65
HAC;agosto;2021;IV;15 a 19;25;8;0;2,0
HAC;agosto;2021;V;20 a 24;40;5;2;2,0
HAC;agosto;2021;VI;25 a 29;55;3;0;1,65
HAC;agosto;2021;VII;30 a 34;75;2;2;1,5
HAC;agosto;2021;VIII;> 34;85;5;3;4,25
HAC;setembro;2021;I;0 a 4;4;2;0;0,08
HAC;setembro;2021;II;5 a 9;8;7;0;0,56
HAC;setembro;2021;III;10 a 14;15;12;1;1,8
HAC;setembro;2021;IV;15 a 19;25;18;2;4,5
HAC;setembro;2021;V;20 a 24;40;4;2;1,6
HAC;setembro;2021;VI;25 a 29;55;5;2;2,75
HAC;setembro;2021;VII;30 a 34;75;0;0;0,0
HAC;setembro;2021;VIII;> 34;85;0;0;0,0
HAC;outubro;2021;I;0 a 4;4;2;0;0,08
HAC;outubro;2021;II;5 a 9;8;4;1;0,32
HAC;outubro;2021;III;10 a 14;15;15;2;2,25
HAC;outubro;2021;IV;15 a 19;25;20;2;5,0
HAC;outubro;2021;V;20 a 24;40;4;0;1,6
HAC;outubro;2021;VI;25 a 29;55;0;0;0,0
HAC;outubro;2021;VII;30 a 34;75;1;1;0,75
HAC;outubro;2021;VIII;> 34;85;0;0;0,0
HAC;novembro;2021;I;0 a 4;4;0;0;0,0
HAC;novembro;2021;II;5 a 9;8;4;0;0,32
HAC;novembro;2021;III;10 a 14;15;9;0;1,35
HAC;novembro;2021;IV;15 a 19;25;11;3;2,75
HAC;novembro;2021;V;20 a 24;40;7;4;2,8
HAC;novembro;2021;VI;25 a 29;55;3;2;1,65
HAC;novembro;2021;VII;30 a 34;75;0;0;0,0
HAC;novembro;2021;VIII;> 34;85;2;2;1,7
HAC;dezembro;2021;I;0 a 4;4;3;1;0,12
HAC;dezembro;2021;II;5 a 9;8;8;1;0,64
HAC;dezembro;2021;III;10 a 14;15;13;3;1,95
HAC;dezembro;2021;IV;15 a 19;25;3;2;0,75
HAC;dezembro;2021;V;20 a 24;40;2;1;0,8
HAC;dezembro;2021;VI;25 a 29;55;2;1;1,1
HAC;dezembro;2021;VII;30 a 34;75;0;0;0,0
HAC;dezembro;2021;VIII;> 34;85;1;1;0,85
HRJP;janeiro;2021;I;0 a 4;4;3;0;0,12
HRJP;janeiro;2021;II;5 a 9;8;3;1;0,24
HRJP;janeiro;2021;III;10 a 14;15;21;1;3,15
HRJP;janeiro;2021;IV;15 a 19;25;26;9;6,5
HRJP;janeiro;2021;V;20 a 24;40;10;5;4,0
HRJP;janeiro;2021;VI;25 a 29;55;0;0;0,0
HRJP;janeiro;2021;VII;30 a 34;75;0;0;0,0
HRJP;janeiro;2021;VIII;> 34;85;0;0;0,0
HRJP;fevereiro;2021;I;0 a 4;4;2;0;0,08
HRJP;fevereiro;2021;II;5 a 9;8;3;1;0,24
HRJP;fevereiro;2021;III;10 a 14;15;5;0;0,75
HRJP;fevereiro;2021;IV;15 a 19;25;17;7;4,25
HRJP;fevereiro;2021;V;20 a 24;40;11;6;4,4
HRJP;fevereiro;2021;VI;25 a 29;55;4;2;2,2
HRJP;fevereiro;2021;VII;30 a 34;75;1;0;0,75
HRJP;fevereiro;2021;VIII;> 34;85;0;0;0,0
HRJP;mar̤o;2021;I;0 a 4;4;0;0;0,0
HRJP;mar̤o;2021;II;5 a 9;8;3;0;0,24
HRJP;mar̤o;2021;III;10 a 14;15;20;3;3,0
HRJP;mar̤o;2021;IV;15 a 19;25;30;9;7,5
HRJP;mar̤o;2021;V;20 a 24;40;6;3;2,4
HRJP;mar̤o;2021;VI;25 a 29;55;0;0;0,0
HRJP;mar̤o;2021;VII;30 a 34;75;0;0;0,0
HRJP;mar̤o;2021;VIII;> 34;85;0;0;0,0
HRJP;abril;2021;I;0 a 4;4;0;0;0,0
HRJP;abril;2021;II;5 a 9;8;2;0;0,16
HRJP;abril;2021;III;10 a 14;15;18;4;2,7
HRJP;abril;2021;IV;15 a 19;25;30;4;7,5
HRJP;abril;2021;V;20 a 24;40;7;3;2,8
HRJP;abril;2021;VI;25 a 29;55;0;0;0,0
HRJP;abril;2021;VII;30 a 34;75;0;0;0,0
HRJP;abril;2021;VIII;> 34;85;0;0;0,0
HRJP;maio;2021;I;0 a 4;4;0;0;0,0
HRJP;maio;2021;II;5 a 9;8;3;0;0,24
HRJP;maio;2021;III;10 a 14;15;22;3;3,3
HRJP;maio;2021;IV;15 a 19;25;25;4;6,25
HRJP;maio;2021;V;20 a 24;40;5;0;2,0
HRJP;maio;2021;VI;25 a 29;55;0;0;0,0
HRJP;maio;2021;VII;30 a 34;75;0;0;0,0
HRJP;maio;2021;VIII;> 34;85;0;0;0,0
HRJP;junho;2021;I;0 a 4;4;1;0;0,04
HRJP;junho;2021;II;5 a 9;8;2;0;0,16
HRJP;junho;2021;III;10 a 14;15;15;1;2,25
HRJP;junho;2021;IV;15 a 19;25;21;4;5,25
HRJP;junho;2021;V;20 a 24;40;12;3;4,8
HRJP;junho;2021;VI;25 a 29;55;0;0;0,0
HRJP;junho;2021;VII;30 a 34;75;0;0;0,0
HRJP;junho;2021;VIII;> 34;85;0;0;0,0
HRJP;julho;2021;I;0 a 4;4;1;0;0,04
HRJP;julho;2021;II;5 a 9;8;1;0;0,08
HRJP;julho;2021;III;10 a 14;15;9;1;1,35
HRJP;julho;2021;IV;15 a 19;25;16;2;4,0
HRJP;julho;2021;V;20 a 24;40;11;0;4,4
HRJP;julho;2021;VI;25 a 29;55;9;4;4,95
HRJP;julho;2021;VII;30 a 34;75;4;2;3,0
HRJP;julho;2021;VIII;> 34;85;3;0;2,55
HRJP;agosto;2021;I;0 a 4;4;1;0;0,04
HRJP;agosto;2021;II;5 a 9;8;0;0;0,0
HRJP;agosto;2021;III;10 a 14;15;7;1;1,05
HRJP;agosto;2021;IV;15 a 19;25;9;2;2,25
HRJP;agosto;2021;V;20 a 24;40;8;1;3,2
HRJP;agosto;2021;VI;25 a 29;55;4;4;2,2
HRJP;agosto;2021;VII;30 a 34;75;3;1;2,25
HRJP;agosto;2021;VIII;> 34;85;1;1;0,85
HRJP;setembro;2021;I;0 a 4;4;0;0;0,0
HRJP;setembro;2021;II;5 a 9;8;0;1;0,0
HRJP;setembro;2021;III;10 a 14;15;2;0;0,3
HRJP;setembro;2021;IV;15 a 19;25;1;1;0,25
HRJP;setembro;2021;V;20 a 24;40;3;2;1,2
HRJP;setembro;2021;VI;25 a 29;55;1;3;0,55
HRJP;setembro;2021;VII;30 a 34;75;1;1;0,75
HRJP;setembro;2021;VIII;> 34;85;0;2;0,0
HRJP;outubro;2021;I;0 a 4;4;0;0;0,0
HRJP;outubro;2021;II;5 a 9;8;0;0;0,0
HRJP;outubro;2021;III;10 a 14;15;1;0;0,15
HRJP;outubro;2021;IV;15 a 19;25;5;0;1,25
HRJP;outubro;2021;V;20 a 24;40;4;2;1,6
HRJP;outubro;2021;VI;25 a 29;55;1;2;0,55
HRJP;outubro;2021;VII;30 a 34;75;2;1;1,5
HRJP;outubro;2021;VIII;> 34;85;1;0;0,85
HRJP;novembro;2021;I;0 a 4;4;2;1;0,08
HRJP;novembro;2021;II;5 a 9;8;1;0;0,08
HRJP;novembro;2021;III;10 a 14;15;4;1;0,6
HRJP;novembro;2021;IV;15 a 19;25;6;0;1,5
HRJP;novembro;2021;V;20 a 24;40;3;2;1,2
HRJP;novembro;2021;VI;25 a 29;55;1;0;0,55
HRJP;novembro;2021;VII;30 a 34;75;0;0;0,0
HRJP;novembro;2021;VIII;> 34;85;0;1;0,0
HRJP;dezembro;2021;I;0 a 4;4;1;0;0,04
HRJP;dezembro;2021;II;5 a 9;8;2;0;0,16
HRJP;dezembro;2021;III;10 a 14;15;4;0;0,6
HRJP;dezembro;2021;IV;15 a 19;25;5;0;1,25
HRJP;dezembro;2021;V;20 a 24;40;3;1;1,2
HRJP;dezembro;2021;VI;25 a 29;55;2;0;1,1
HRJP;dezembro;2021;VII;30 a 34;75;1;1;0,75
HRJP;dezembro;2021;VIII;> 34;85;0;2;0,0
MOV;julho;2021;II;5 a 9;8;4;5;0,32
